45,c0,0044,ff4f,0000,40,01,abce,82d0f6aa,c18e93d1,030dcbe80000000045000028d4310000ec062bc3c18e93d182d0f6aac8d70050b4fe1aab000000005002ffff48360000, 7017
45,00,0028,0000,4000,40,06,00af,82d0f6aa,4e807226,1389d774000000001a5825ef501400004a6a0000, 7017
45,00,0028,0000,4000,40,06,8f65,82d0f6aa,a75e8a91,1773e909000000006adc97065014000002060000, 7017
45,00,0054,0d77,0000,40,11,e397,82d0f6aa,08080808,a9950035004089dca55c0100000100000000000103313435033133380239340331363707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,3547,82d0f6aa,4f7c3c92,16e5a06f00000000d56719665014000004250000, 7017
45,00,0028,0000,4000,40,06,c9fe,82d0f6aa,3626c130,04e9e45100000000f8e2258f5014000037520000, 7017
45,c0,0044,e0e4,0000,40,01,8771,82d0f6aa,cc4ccbdb,030d0eb10000000045000028d4310000ee06e6facc4ccbdb82d0f6aa90c100532f21582b000000005002ffff85de0000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,ca9f,82d0f6aa,23cbd2ea,1baacc8000000000e96f8e9850140000df6c0000, 7017
45,00,0054,a9b5,0000,40,11,4759,82d0f6aa,08080808,a4ef0035004089dccab50100000100000000000103323334033231300332303302333507696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,f6f7,82d0f6aa,b2161847,1d13aa1800000000a5ca98d450140000662d0000, 7017
45,00,004c,e680,4000,40,11,6133,82d0f6aa,82d0f6a1,aecf007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000ac124c9c076863a7, 7017
45,00,0028,0000,4000,40,06,2a39,82d0f6aa,89b80d64,1952665800000000281ca846501400004f2c0000, 7017
45,c0,0048,3bff,0000,40,01,ab93,82d0f6aa,93b9852e,030d8f74000000004500002c76da0000f206bf8e93b9852e82d0f6aadac503f43480838400000000600204006b050000020405b4, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,004a,2673,0000,40,11,caa5,82d0f6aa,08080808,b4580035003689d2fb2f010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7017
45,20,0028,0000,4000,40,06,07a8,82d0f6aa,2531945c,08aebc11000000007a04f78950140000467a0000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,004c,18cf,4000,40,11,2f65,82d0f6aa,82d0f621,a641007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000187315957baffec2, 7017
45,00,0028,0000,4000,40,06,fdf4,82d0f6aa,cf5af405,0f71665800000000c158bb3b5014000080970000, 7017
45,00,004c,bf34,4000,40,11,887f,82d0f6aa,82d0f6a1,dc83007b0038f3362300062000000000000000000000000000000000000000000000000000000000000000000000000067977461022b2653, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,e9f2,82d0f6aa,1441c321,0539b74800000000fa99452e5014000062a90000, 7017
45,00,0052,f38c,0000,40,11,fd83,82d0f6aa,08080808,81a50035003e89daa85d010000010000000000010233330331393502363502323007696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004a,92e5,0000,40,11,5e33,82d0f6aa,08080808,b2340035003689d227f9010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7017
45,00,003c,9a36,4000,40,06,e064,82d0f6aa,26912015,d47a0050c01dc7dd00000000a002faf0c04f0000020405b40402080a76ea625f0000000001030307, 7017
45,00,0034,9a37,4000,40,06,e06b,82d0f6aa,26912015,d47a0050c01dc7deabe82aed801001f6c04700000101080a76ea62d9193508a0, 7017
45,00,0091,9a38,4000,40,06,e00d,82d0f6aa,26912015,d47a0050c01dc7deabe82aed801801f6c0a400000101080a76ea62d9193508a0474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7017
45,00,0034,9a39,4000,40,06,e069,82d0f6aa,26912015,d47a0050c01dc83babe82c8f801001f5c04700000101080a76ea63531935091a, 7017
45,00,0034,9a3a,4000,40,06,e068,82d0f6aa,26912015,d47a0050c01dc83babe82c8f801101f5c04700000101080a76ea63531935091a, 7017
45,00,0034,9a3b,4000,40,06,e067,82d0f6aa,26912015,d47a0050c01dc83cabe82c90801001f5c04700000101080a76ea63531935091a, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,004c,41cc,4000,40,11,05e8,82d0f6aa,82d0f6a1,a13b007b0038f336230006200000000000000000000000000000000000000000000000000000000000000000000000002a5644bbe1c8c6b3, 7017
45,60,0028,0000,4000,40,06,883f,82d0f6aa,a2d895dd,0821c1de000000001556443250140000da170000, 7017
45,00,0055,be00,0000,40,11,330d,82d0f6aa,08080808,ddf40035004189dd36ef010000010000000000010332323103313439033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,1bf1,82d0f6aa,5b8649de,05d1d34d0000000046113709501400003ab80000, 7017
45,00,0028,0000,4000,40,06,d2a5,82d0f6aa,2d8ec121,0c8aa064000000003db9cacc5014000092310000, 7017
45,00,0028,0000,4000,40,06,5f73,82d0f6aa,c72d9ab4,192b618300000000bafb06145014000098b50000, 7017
45,00,0054,4cfc,0000,40,11,a412,82d0f6aa,08080808,a6070035004089dcff1f0100000100000000000103313830033135340234350331393907696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,ab3b,82d0f6aa,c4fb511e,1043de0000000000feba463d50140000ecff0000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,40,0028,0000,4000,40,06,cc88,82d0f6aa,c2b431d8,0e4cdde600000000dec00ddb5014000068fa0000, 7017
45,00,0028,0000,4000,40,06,a820,82d0f6aa,93b9857b,2592c59400000000d253daaa5014000084fb0000, 7017
45,00,0055,544a,0000,40,11,9cc3,82d0f6aa,08080808,acd00035004189ddde2b010000010000000000010331323303313333033138350331343707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,7d11,82d0f6aa,b0419402,1039da40000000009fe0f8b6501400006f000000, 7017
45,00,004c,16ae,4000,40,11,3186,82d0f6aa,82d0f621,dc39007b0038f2b62300072000000000000000000000000000000000000000000000000000000000000000000000000066d98312f242a427, 7017
45,20,0028,0000,4000,40,06,07a8,82d0f6aa,2531945c,0c38d4890000000021afe6425014000094140000, 7017
45,00,0028,0000,4000,40,06,fde0,82d0f6aa,cf5af419,26fd7153000000009f8ad0a4501400006a610000, 7017
45,00,004c,f377,4000,40,11,543c,82d0f6aa,82d0f6a1,bf5a007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000d83a9b658369eb0d, 7017
45,00,0028,0000,4000,40,06,f6f7,82d0f6aa,b2161847,1d19aa0800000000ed82b6f550140000005e0000, 7017
45,14,0028,0000,4000,40,06,4072,82d0f6aa,2ffa50d5,2268a5620000000044c63a0b501400006eea0000, 7017
45,00,0053,6061,0000,40,11,90ae,82d0f6aa,08080808,d9f50035003f89db4da901000001000000000001033231330238300332353002343707696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,abb4,82d0f6aa,c4fb50a5,0c39dfad00000000c675d4e45014000099730000, 7017
45,00,0028,0000,4000,40,06,be02,82d0f6aa,b99c49b6,1b31a688000000001b3f762150140000dfe80000, 7017
45,c0,0044,57dc,0000,40,01,d334,82d0f6aa,12d9c294,030d4bf60000000045000028d4310000ee06a9b512d9c29482d0f6aa87c703dc85ede5e8000000005002ffff69800000, 7017
45,00,0028,0000,4000,40,06,1263,82d0f6aa,d9b6d53b,0b70a2d700000000f0a8941850140000545a0000, 7017
45,00,004c,92f5,4000,40,11,b4be,82d0f6aa,82d0f6a1,9a8c007b0038f3362300062000000000000000000000000000000000000000000000000000000000000000000000000053886b7735c1fdc0, 7017
45,00,0028,0000,4000,40,06,fdf4,82d0f6aa,cf5af405,0dc3665800000000c358beb3501400007ccd0000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,87ca,82d0f6aa,a75e922c,0a5f2f4500000000d92a2d2a50140000bcd10000, 7017
45,00,004c,2552,4000,40,11,22e2,82d0f6aa,82d0f621,927f007b0038f2b62300072000000000000000000000000000000000000000000000000000000000000000000000000034e13c4013006847, 7017
45,00,0028,0000,4000,40,06,b6ee,82d0f6aa,c4fb456b,1f9783e000000000ddd83dbb501400006ce30000, 7017
45,00,0054,ead5,0000,40,11,0639,82d0f6aa,08080808,cbb00035004089dcb6100100000100000000000103313037023639033235310331393607696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,c0,0048,d97e,0000,40,01,b56f,82d0f6aa,8fc6e1c5,030de818000000004500002cbb4800006806ac7c8fc6e1c582d0f6aa665802861e902321000000006002e8621a2d0000020405b4, 7017
45,00,004a,ac03,0000,40,11,4515,82d0f6aa,08080808,8cd30035003689d25491010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,b111,82d0f6aa,c3b84c8b,0964bba20000000006e1fd48501400005ce10000, 7017
45,00,004c,5557,4000,40,11,f25c,82d0f6aa,82d0f6a1,d5cb007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000fcc3e7a6fe05c5f5, 7017
45,c0,0048,6df9,0000,40,01,cf12,82d0f6aa,cf5af413,030d39fb000000004500002c71a900006906a339cf5af41382d0f6aa665801e518ace552000000006002ac5248ae0000020405b4, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,c0,0048,109f,0000,40,01,f983,82d0f6aa,23cbd28c,030d6ce4000000004500002cd4310000f30683c723cbd28c82d0f6aac881032aa3fd8e91000000006002ffff2a190000020405b4, 7017
45,60,0028,0000,4000,40,06,a8f9,82d0f6aa,93b98442,270dd32400000000b4f4cbf450140000a33e0000, 7017
45,00,0054,2d53,0000,40,11,c3bb,82d0f6aa,08080808,cf760035004089dc94790100000100000000000102363603313332033138350331343707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,fde1,82d0f6aa,cf5af418,1fa9665800000000b2dee79450140000526d0000, 7017
45,60,0028,0000,4000,40,06,e1be,82d0f6aa,c6eb184b,0f41d4df000000005ce9f5c35014000020510000, 7017
45,00,0053,e703,0000,40,11,0a0c,82d0f6aa,08080808,cca10035003f89dbd6c001000001000000000001023735023234033233350331393807696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,de3e,82d0f6aa,287cba9a,0bc399b30000000036ae60525014000016c80000, 7017
45,00,0054,cc97,0000,40,11,2477,82d0f6aa,08080808,e4b80035004089dc55080100000100000000000103313534033138360331323402343007696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,a6b6,82d0f6aa,c4fb55a3,17788df80000000041546b2d50140000c9c40000, 7017
45,00,0028,0000,4000,40,06,ab14,82d0f6aa,c4fb5145,24e3b53c0000000011da699450140000ca860000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,004c,606e,4000,40,11,e745,82d0f6aa,82d0f6a1,c443007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000bf5d3da4f1d8e5ff, 7017
45,00,0028,0000,4000,40,06,fdf4,82d0f6aa,cf5af405,218e6658000000009f58854c50140000c6690000, 7017
45,20,0028,0000,4000,40,06,07a8,82d0f6aa,2531945c,251c94bd00000000bfb620f550140000e2420000, 7017
45,00,0028,0000,4000,40,06,fded,82d0f6aa,cf5af40c,1fb8665800000000f161033f50140000f83c0000, 7017
45,00,0053,223a,0000,40,11,ced5,82d0f6aa,08080808,ce640035003f89db560801000001000000000001023132033234340239300332303707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004a,c1e0,0000,40,11,2f38,82d0f6aa,08080808,c8610035003689d2864b010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7017
45,00,003c,3d74,4000,40,06,d463,82d0f6aa,98021767,c70a0050ffd308f200000000a002faf029130000020405b40402080a7a7a688c0000000001030307, 7017
45,00,0034,3d75,4000,40,06,d46a,82d0f6aa,98021767,c70a0050ffd308f3cadee3c5801001f6290b00000101080a7a7a691162c2aa4e, 7017
45,00,0091,3d76,4000,40,06,d40c,82d0f6aa,98021767,c70a0050ffd308f3cadee3c5801801f6296800000101080a7a7a691162c2aa4e474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7017
45,00,0034,3d77,4000,40,06,d468,82d0f6aa,98021767,c70a0050ffd30950cadee562801001f5290b00000101080a7a7a699762c2aad4, 7017
45,00,0034,3d78,4000,40,06,d467,82d0f6aa,98021767,c70a0050ffd30950cadee563801101f5290b00000101080a7a7a699762c2aad4, 7017
45,00,0028,0000,4000,40,06,46f9,82d0f6aa,398140db,0bf6ad9800000000e9fe06bf5014000011ad0000, 7017
45,00,0028,0000,4000,40,06,6a01,82d0f6aa,4b7f0bd5,0bb8b20a000000001b0460cb50140000a56f0000, 7017
45,00,004c,20d2,4000,40,11,2762,82d0f6aa,82d0f621,988f007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000e723d4436d82286d, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,004c,3a65,4000,40,11,0d4f,82d0f6aa,82d0f6a1,ceab007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000efa0b2c68d8c2dad, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,c0,0048,72fb,0000,40,01,9693,82d0f6aa,23cbd320,030d6d78000000004500002cd4310000f306833323cbd32082d0f6aad745006ea8bc2827000000006002ffff7f280000020405b4, 7017
45,00,0053,6205,0000,40,11,8f0a,82d0f6aa,08080808,e4190035003f89db67b101000001000000000001023332033231310332303302333507696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,a4aa,82d0f6aa,c4fb57af,0016cfe000000000165edb515014000058040000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,60,0028,0000,4000,40,06,a8df,82d0f6aa,93b9845c,0710c3020000000062a39bbd5014000055cc0000, 7017
45,00,0028,0000,4000,40,06,fde4,82d0f6aa,cf5af415,05867671000000000208ce9b50140000264a0000, 7017
45,00,0028,0000,4000,40,06,d21b,82d0f6aa,2d8ec1ab,1794d39800000000246ad8f5501400005e8f0000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,004c,dd19,4000,40,11,6a9a,82d0f6aa,82d0f6a1,d01b007b0038f3362300062000000000000000000000000000000000000000000000000000000000000000000000000096bdcc2e8f76c7a7, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,aaf4,82d0f6aa,4017d649,2109665800000000edf89bff501400000e9b0000, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,24c49a02000000007ba92b135014000039690000, 7017
45,40,0028,0000,4000,40,06,cc88,82d0f6aa,c2b431d8,1019dde600000000b6fbdf7850140000bd540000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,1031e2dd0000000054a2923e50140000c4fc0000, 7017
45,c0,0050,44d7,0000,40,01,237a,82d0f6aa,cc4ccbd4,030d0eb600000000450000342dc2000030064b66cc4ccbd482d0f6aacf4c00585984a183000000008002ffff92c70000020405b40103030801010402, 7017
45,00,004c,9cbe,4000,40,11,ab75,82d0f6aa,82d0f621,dcad007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000f637746329cff493, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,73ea,82d0f6aa,6766e604,2218e857000000009221737050140000d8e80000, 7017
45,00,0028,0000,4000,40,06,1cb5,82d0f6aa,5055544b,170ccffb00000000eab073c4501400004c380000, 7017
45,00,004c,ef84,4000,40,11,582f,82d0f6aa,82d0f6a1,9cf5007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000437e03898139c1d5, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,f6fe,82d0f6aa,b2161840,1cb0c34e000000004ce0e78a5014000057950000, 7017
45,00,0028,0000,4000,40,06,57da,82d0f6aa,33443637,1f78ca69000000002f4a4f4f50140000645f0000, 7017
45,60,0028,0000,4000,40,06,a89c,82d0f6aa,93b9849f,13bada8c000000001cbede705014000034870000, 7017
45,00,004a,ac29,0000,40,11,44ef,82d0f6aa,08080808,cdbf0035003689d2e3ee010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,a6e1,82d0f6aa,30d9e99a,1f46ed9900000000befed510501400007af20000, 7017
45,00,0054,3fc4,0000,40,11,b14a,82d0f6aa,08080808,d7cd0035004089dc67bb0100000100000000000103313534033233330332313702343807696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,c0,0044,29c8,0000,40,01,e229,82d0f6aa,c2b431d8,030d6b150000000045400028f5470000f1066640c2b431d882d0f6aadde602acbe76014100000000500204009d900000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,004c,30af,4000,40,11,1705,82d0f6aa,82d0f6a1,d776007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000b36265c81a614f29, 7017
45,00,0028,0000,4000,40,06,28c2,82d0f6aa,58d23fc1,18e0bee20000000051d9456a501400002ebc0000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,d2a5,82d0f6aa,2d8ec121,0cbca06400000000dc8a53d5501400006a250000, 7017
45,00,0028,0000,4000,40,06,ab44,82d0f6aa,c4fb5115,235acfa2000000002fb084a35014000078f40000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,c0,0048,dfdd,0000,40,01,0949,82d0f6aa,a45c72f7,030d8de0000000004500002c6954000065065ba9a45c72f782d0f6aa611a029a37bc3baa0000000060024722e91a0000020405b4, 7017
45,00,0028,0000,4000,40,06,d010,82d0f6aa,cea8229c,23715a9e00000000d84fa98750140000452a0000, 7017
45,00,0054,c8da,0000,40,11,2834,82d0f6aa,08080808,c8aa0035004089dc62ed0100000100000000000103313536023334033136380332303607696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,40,0028,0000,4000,40,06,cc87,82d0f6aa,c2b431d9,21fadf38000000006b0d50465014000085410000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,3942,82d0f6aa,362551ee,052596d200000000963593bc50140000e8580000, 7017
45,00,004c,bf2a,4000,40,11,8909,82d0f6aa,82d0f621,9073007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000fdbc04f8c35e341e, 7017
45,00,0130,ccb2,4000,40,11,7a1d,82d0f6aa,82d0f6a1,00440043011cf41a01010600b21482a00001000082d0f6aa000000000000000000000000bc241104584500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033d0701bc241104584537110102060c0f1a1c79032128292a77f9fc113902ffffff, 7017
45,00,004a,82f8,0000,40,11,6e20,82d0f6aa,08080808,ea2a0035003689d2b1f7010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7017
45,00,003c,5afa,4000,40,06,d954,82d0f6aa,55ec3706,81c400506d64134100000000a002faf0069c0000020405b40402080a87dfe71a0000000001030307, 7017
45,00,0034,5afb,4000,40,06,d95b,82d0f6aa,55ec3706,81c400506d64134258885653801001f6069400000101080a87dfe7585405bceb, 7017
45,00,0091,5afc,4000,40,06,d8fd,82d0f6aa,55ec3706,81c400506d64134258885653801801f606f100000101080a87dfe7585405bceb474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7017
45,00,0034,5afd,4000,40,06,d959,82d0f6aa,55ec3706,81c400506d64139f588857f0801001f5069400000101080a87dfe7965405bd2a, 7017
45,00,0034,5afe,4000,40,06,d958,82d0f6aa,55ec3706,81c400506d64139f588857f1801101f5069400000101080a87dfe7975405bd2a, 7017
45,00,0028,0000,4000,40,06,245a,82d0f6aa,ce48ceb2,0016bead000000006dc93a7c5014000032510000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,0500b9ac000000001bf9c10850140000033e0000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,cb5e,82d0f6aa,23cbd22b,2399d72500000000c20616e9501400006cb00000, 7017
45,00,0028,0000,4000,40,06,c9fe,82d0f6aa,3626c130,20e6de7c000000003b68d8b1501400002b820000, 7017
45,00,004c,faec,4000,40,11,4cc7,82d0f6aa,82d0f6a1,cd58007b0038f336230006200000000000000000000000000000000000000000000000000000000000000000000000009f25ad3cb0df8def, 7017
45,00,0053,97f6,0000,40,11,5919,82d0f6aa,08080808,c2cc0035003f89dbf1cc01000001000000000001023433033231300332303302333507696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,aa01,82d0f6aa,a45c72f7,23f8665800000000cb8112f950140000b6360000, 7017
45,c0,0048,bc44,0000,40,01,8a7a,82d0f6aa,2531948a,030d3048000000004520002c42030000ec0659722531948a82d0f6aab89b005bc53bb4f200000000600204003167000002040218, 7017
45,00,0053,e3fd,0000,40,11,0d12,82d0f6aa,08080808,c8d30035003f89db6ac501000001000000000001033133380331343802343902333707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,1263,82d0f6aa,d9b6d53b,0fb492d500000000fd2db54050140000326b0000, 7017
45,c0,0044,1025,0000,40,01,ad58,82d0f6aa,413101d0,030db9890000000045000028d4310000ec063e22413101d082d0f6aade6200505611a1f6000000005002ffff1cac0000, 7017
